TOWNSHIP_RANGE,YEAR,GSE_GWE
T12S R16E,2018,136.8
T12S R16E,2019,157.74444444444444
T12S R16E,2020,188.44428571428574
T12S R16E,2021,173.62846153846155
T12S R17E,2014,115.60344827586206
T12S R17E,2015,67.45833333333333
T12S R17E,2016,103.43225806451613
T12S R17E,2017,140.48142857142858
T12S R17E,2018,125.005
T12S R17E,2019,137.68814814814814
T12S R17E,2020,153.65
T12S R17E,2021,148.63125
T12S R18E,2014,112.24583333333334
T12S R18E,2015,74.90833333333333
T12S R18E,2016,95.51428571428572
T12S R18E,2017,102.89571428571428
T12S R18E,2018,121.15954545454544
T12S R18E,2019,144.895
T12S R18E,2020,147.77083333333334
T12S R18E,2021,157.27153846153846
T12S R19E,2014,162.60999999999999
T12S R19E,2015,182.34117647058824
T12S R19E,2016,197.13333333333333
T12S R19E,2017,184.20526315789473
T12S R19E,2018,193.2978947368421
T12S R19E,2019,208.03636363636363
T12S R19E,2020,186.452
T12S R19E,2021,219.4007142857143
T12S R20E,2014,113.525
T12S R20E,2015,166.51111111111112
T12S R20E,2016,110.1
T12S R20E,2017,126.89571428571428
T12S R20E,2018,151.5290909090909
T12S R20E,2019,172.35230769230768
T12S R20E,2020,190.98
T12S R20E,2021,182.58545454545455
T12S R21E,2014,80.84166666666667
T12S R21E,2015,74.1
T12S R21E,2016,87.64444444444445
T12S R21E,2017,75.2
T12S R21E,2018,77.43529411764706
T12S R21E,2019,79.52666666666667
T12S R21E,2020,93.39999999999999
T12S R21E,2021,66.78888888888889
T12S R22E,2014,38.416666666666664
T12S R22E,2015,38.425
T12S R22E,2016,40.872727272727275
T12S R22E,2017,33.40769230769231
T12S R22E,2018,38.70625
T12S R22E,2019,38.875
T12S R22E,2020,54.86666666666667
T12S R22E,2021,53.00833333333333
T12S R23E,2014,12.8
T12S R23E,2015,14.1
T12S R23E,2016,7.5
T12S R23E,2017,2.25
T12S R23E,2018,5.0
T12S R23E,2019,1.75
T12S R23E,2020,34.349999999999994
T12S R23E,2021,29.725
T13S R10E,2014,92.125
T13S R10E,2015,124.30000000000001
T13S R10E,2016,59.1
T13S R10E,2017,53.1
T13S R10E,2018,63.1
T13S R10E,2019,63.1
T13S R10E,2020,64.1
T13S R10E,2021,158.00799999999998
T13S R11E,2014,158.575
T13S R11E,2015,178.23333333333335
T13S R11E,2016,176.1208333333333
T13S R11E,2017,191.68666666666664
T13S R11E,2018,186.7025
T13S R11E,2019,178.44333333333336
T13S R11E,2020,174.8033333333333
T13S R11E,2021,208.048
T13S R12E,2014,167.51333333333335
T13S R12E,2015,246.8
T13S R12E,2016,209.71666666666667
T13S R12E,2017,200.14238095238093
T13S R12E,2018,102.96600000000001
T13S R12E,2019,99.72333333333333
T13S R12E,2020,109.50944444444445
T13S R12E,2021,148.50866666666667
T13S R13E,2014,140.37272727272727
T13S R13E,2015,205.7125
T13S R13E,2016,263.7
T13S R13E,2017,276.37416666666667
T13S R13E,2018,108.4384
T13S R13E,2019,94.44918181818183
T13S R13E,2020,150.60363636363638
T13S R13E,2021,179.7998888888889
T13S R14E,2014,79.45478260869565
T13S R14E,2015,91.25130434782608
T13S R14E,2016,85.18521739130435
T13S R14E,2017,88.51086956521739
T13S R14E,2018,69.5445
T13S R14E,2019,58.37333333333334
T13S R14E,2020,77.36740740740741
T13S R14E,2021,107.93278571428571
T13S R15E,2014,83.75975609756098
T13S R15E,2015,85.97106382978723
T13S R15E,2016,89.33682926829268
T13S R15E,2017,72.56418181818182
T13S R15E,2018,64.94162162162162
T13S R15E,2019,70.36630434782609
T13S R15E,2020,78.92552631578947
T13S R15E,2021,97.70235294117647
T13S R16E,2014,78.02678571428571
T13S R16E,2015,109.62391304347825
T13S R16E,2016,86.57121212121211
T13S R16E,2017,87.1514
T13S R16E,2018,93.2102564102564
T13S R16E,2019,79.24166666666666
T13S R16E,2020,106.78666666666668
T13S R16E,2021,106.24642857142858
T13S R17E,2014,55.7275
T13S R17E,2015,53.88666666666666
T13S R17E,2016,49.88297872340426
T13S R17E,2017,43.61521739130435
T13S R17E,2018,59.715
T13S R17E,2019,72.16791666666667
T13S R17E,2020,126.455
T13S R17E,2021,103.83923076923078
T13S R18E,2014,66.0030303030303
T13S R18E,2015,59.79565217391304
T13S R18E,2016,56.716
T13S R18E,2017,51.536
T13S R18E,2018,65.38421052631578
T13S R18E,2019,74.03153846153846
T13S R18E,2020,94.11444444444444
T13S R18E,2021,106.148
T13S R19E,2014,87.18125
T13S R19E,2015,75.20833333333333
T13S R19E,2016,101.09166666666665
T13S R19E,2017,70.675
T13S R19E,2018,80.36428571428571
T13S R19E,2019,102.4088888888889
T13S R19E,2020,109.12571428571428
T13S R19E,2021,112.02571428571427
T13S R20E,2014,57.446875
T13S R20E,2015,62.82916666666667
T13S R20E,2016,41.542500000000004
T13S R20E,2017,44.990625
T13S R20E,2018,65.975
T13S R20E,2019,133.54444444444445
T13S R20E,2020,123.9875
T13S R20E,2021,123.9625
T13S R21E,2014,72.38461538461539
T13S R21E,2015,75.5923076923077
T13S R21E,2016,79.39166666666667
T13S R21E,2017,74.48571428571428
T13S R21E,2018,76.49230769230769
T13S R21E,2019,79.84
T13S R21E,2020,79.33571428571429
T13S R21E,2021,79.64666666666668
T13S R22E,2014,44.083333333333336
T13S R22E,2015,46.800000000000004
T13S R22E,2016,51.07
T13S R22E,2017,44.61904761904762
T13S R22E,2018,47.25769230769231
T13S R22E,2019,42.77142857142857
T13S R22E,2020,48.985
T13S R22E,2021,50.671875
T13S R23E,2014,19.11785714285714
T13S R23E,2015,19.258333333333333
T13S R23E,2016,20.509090909090908
T13S R23E,2017,14.774166666666666
T13S R23E,2018,16.726363636363637
T13S R23E,2019,12.485
T13S R23E,2020,21.261666666666667
T13S R23E,2021,22.486666666666668
T13S R24E,2014,18.175
T13S R24E,2015,15.649999999999999
T13S R24E,2016,13.3
T13S R24E,2017,7.0
T13S R24E,2018,11.925
T13S R24E,2019,9.2
T13S R24E,2020,15.9
T13S R24E,2021,18.375
T14S R10E,2014,217.5
T14S R10E,2015,293.90000000000003
T14S R10E,2016,187.5
T14S R10E,2017,210.35000000000002
T14S R10E,2018,182.0
T14S R10E,2019,180.5
T14S R10E,2020,273.8
T14S R10E,2021,182.335
T14S R11E,2014,217.5
T14S R11E,2015,363.3
T14S R11E,2016,315.9
T14S R11E,2017,342.75
T14S R11E,2018,300.9
T14S R11E,2019,297.9
T14S R11E,2020,295.9
T14S R11E,2021,208.048
T14S R12E,2014,421.0
T14S R12E,2015,373.7615384615384
T14S R12E,2016,394.9666666666667
T14S R12E,2017,404.54999999999995
T14S R12E,2018,198.39999999999998
T14S R12E,2019,287.95
T14S R12E,2020,342.15
T14S R12E,2021,267.40625
T14S R13E,2014,223.35714285714286
T14S R13E,2015,284.24028571428573
T14S R13E,2016,405.75
T14S R13E,2017,387.26567567567565
T14S R13E,2018,218.63333333333333
T14S R13E,2019,202.0625
T14S R13E,2020,316.7625
T14S R13E,2021,192.15322222222224
T14S R14E,2014,151.94941176470587
T14S R14E,2015,204.0416
T14S R14E,2016,288.3305263157895
T14S R14E,2017,265.17277777777775
T14S R14E,2018,116.46799999999999
T14S R14E,2019,145.1446153846154
T14S R14E,2020,164.54833333333332
T14S R14E,2021,175.9333333333333
T14S R15E,2014,116.44380952380953
T14S R15E,2015,125.45073684210526
T14S R15E,2016,130.2347
T14S R15E,2017,128.68576470588235
T14S R15E,2018,98.63704761904762
T14S R15E,2019,102.51935999999999
T14S R15E,2020,115.47217391304348
T14S R15E,2021,135.77285714285713
T14S R16E,2014,70.12275862068965
T14S R16E,2015,110.6281935483871
T14S R16E,2016,110.37151724137931
T14S R16E,2017,108.50293333333333
T14S R16E,2018,102.1716111111111
T14S R16E,2019,89.18012903225807
T14S R16E,2020,100.2964705882353
T14S R16E,2021,112.29916666666666
T14S R17E,2014,114.87142857142858
T14S R17E,2015,128.94166666666666
T14S R17E,2016,135.97333333333333
T14S R17E,2017,119.55384615384615
T14S R17E,2018,139.2423076923077
T14S R17E,2019,121.03928571428571
T14S R17E,2020,126.03333333333335
T14S R17E,2021,138.91833333333332
T14S R18E,2014,124.6888888888889
T14S R18E,2015,126.02499999999999
T14S R18E,2016,121.76666666666668
T14S R18E,2017,131.66
T14S R18E,2018,129.04000000000002
T14S R18E,2019,125.92272727272729
T14S R18E,2020,125.3
T14S R18E,2021,139.85444444444445
T14S R19E,2014,116.43500000000002
T14S R19E,2015,96.72999999999999
T14S R19E,2016,91.0875
T14S R19E,2017,102.67
T14S R19E,2018,108.22500000000001
T14S R19E,2019,109.48111111111112
T14S R19E,2020,101.598
T14S R19E,2021,100.50800000000001
T14S R20E,2014,73.95
T14S R20E,2015,64.26666666666667
T14S R20E,2016,70.93333333333334
T14S R20E,2017,68.93333333333334
T14S R20E,2018,87.71000000000001
T14S R20E,2019,100.62142857142858
T14S R20E,2020,94.21428571428571
T14S R20E,2021,94.95714285714287
T14S R21E,2014,65.80000000000001
T14S R21E,2015,61.58571428571429
T14S R21E,2016,66.31428571428572
T14S R21E,2017,63.3875
T14S R21E,2018,58.75714285714286
T14S R21E,2019,65.43636363636364
T14S R21E,2020,64.25
T14S R21E,2021,64.575
T14S R22E,2014,49.87692307692308
T14S R22E,2015,54.325
T14S R22E,2016,60.371428571428574
T14S R22E,2017,54.471428571428575
T14S R22E,2018,50.98571428571428
T14S R22E,2019,49.4
T14S R22E,2020,44.2
T14S R22E,2021,48.43454545454545
T14S R23E,2014,34.04545454545455
T14S R23E,2015,38.339
T14S R23E,2016,41.169
T14S R23E,2017,35.361000000000004
T14S R23E,2018,34.13545454545454
T14S R23E,2019,34.443333333333335
T14S R23E,2020,35.56363636363636
T14S R23E,2021,35.162
T14S R24E,2014,42.1625
T14S R24E,2015,46.4725
T14S R24E,2016,49.3225
T14S R24E,2017,42.88
T14S R24E,2018,40.875
T14S R24E,2019,22.450000000000003
T14S R24E,2020,25.975
T14S R24E,2021,27.3775
T14S R25E,2014,11.049999999999999
T14S R25E,2015,19.65
T14S R25E,2016,28.35
T14S R25E,2017,7.4
T14S R25E,2018,13.649999999999999
T14S R25E,2019,19.866666666666664
T14S R25E,2020,17.933333333333334
T14S R25E,2021,21.5
T15S R10E,2014,217.5
T15S R10E,2015,358.0
T15S R10E,2016,187.5
T15S R10E,2017,367.6
T15S R10E,2018,182.0
T15S R10E,2019,180.5
T15S R10E,2020,483.5
T15S R10E,2021,182.335
T15S R11E,2014,421.0
T15S R11E,2015,206.5
T15S R11E,2016,434.5
T15S R11E,2017,535.8
T15S R11E,2018,198.39999999999998
T15S R11E,2019,278.0
T15S R11E,2020,556.2
T15S R11E,2021,620.98
T15S R12E,2014,452.6666666666667
T15S R12E,2015,420.8454545454546
T15S R12E,2016,449.0
T15S R12E,2017,451.7
T15S R12E,2018,198.39999999999998
T15S R12E,2019,269.2
T15S R12E,2020,556.2
T15S R12E,2021,394.14
T15S R13E,2014,452.6666666666667
T15S R13E,2015,361.1666666666667
T15S R13E,2016,484.6666666666667
T15S R13E,2017,362.9028571428571
T15S R13E,2018,177.5
T15S R13E,2019,254.7
T15S R13E,2020,374.29999999999995
T15S R13E,2021,297.2742857142857
T15S R14E,2014,319.6375
T15S R14E,2015,247.23076923076923
T15S R14E,2016,446.2857142857143
T15S R14E,2017,347.3925
T15S R14E,2018,199.9
T15S R14E,2019,163.96666666666667
T15S R14E,2020,298.8125
T15S R14E,2021,233.6017
T15S R15E,2014,167.2725
T15S R15E,2015,126.15886956521739
T15S R15E,2016,193.06891666666664
T15S R15E,2017,143.0112
T15S R15E,2018,108.66737499999999
T15S R15E,2019,102.56617391304347
T15S R15E,2020,129.235
T15S R15E,2021,199.54808333333335
T15S R16E,2014,114.85473684210525
T15S R16E,2015,134.9975789473684
T15S R16E,2016,123.41863157894736
T15S R16E,2017,129.2365714285714
T15S R16E,2018,114.00512
T15S R16E,2019,111.232
T15S R16E,2020,110.83481481481482
T15S R16E,2021,122.556875
T15S R17E,2014,182.075
T15S R17E,2015,178.1
T15S R17E,2016,189.10000000000002
T15S R17E,2017,153.68571428571428
T15S R17E,2018,172.625
T15S R17E,2019,176.27857142857144
T15S R17E,2020,173.7923076923077
T15S R17E,2021,188.75
T15S R18E,2014,202.63
T15S R18E,2015,186.12
T15S R18E,2016,191.95000000000002
T15S R18E,2017,194.7
T15S R18E,2018,180.54999999999998
T15S R18E,2019,193.215625
T15S R18E,2020,182.72727272727272
T15S R18E,2021,200.38625
T15S R19E,2014,162.1125
T15S R19E,2015,146.225
T15S R19E,2016,155.1875
T15S R19E,2017,152.28571428571428
T15S R19E,2018,153.0375
T15S R19E,2019,149.74
T15S R19E,2020,144.16538461538462
T15S R19E,2021,153.67533333333333
T15S R20E,2014,95.64
T15S R20E,2015,82.9
T15S R20E,2016,107.08
T15S R20E,2017,90.9
T15S R20E,2018,85.43333333333334
T15S R20E,2019,108.78125
T15S R20E,2020,117.24285714285715
T15S R20E,2021,120.05714285714285
T15S R21E,2014,59.71666666666667
T15S R21E,2015,62.20000000000001
T15S R21E,2016,71.76666666666667
T15S R21E,2017,72.26666666666667
T15S R21E,2018,65.05
T15S R21E,2019,68.22
T15S R21E,2020,70.58571428571429
T15S R21E,2021,72.75
T15S R22E,2014,56.166666666666664
T15S R22E,2015,62.333333333333336
T15S R22E,2016,68.7
T15S R22E,2017,66.8
T15S R22E,2018,59.9
T15S R22E,2019,64.4
T15S R22E,2020,52.22222222222222
T15S R22E,2021,56.49777777777778
T15S R23E,2014,67.48428571428572
T15S R23E,2015,72.64
T15S R23E,2016,74.58999999999999
T15S R23E,2017,73.02428571428571
T15S R23E,2018,68.71166666666666
T15S R23E,2019,60.629999999999995
T15S R23E,2020,59.904999999999994
T15S R23E,2021,60.913333333333334
T15S R24E,2014,49.14000000000001
T15S R24E,2015,53.402
T15S R24E,2016,56.882000000000005
T15S R24E,2017,55.52166666666667
T15S R24E,2018,47.242000000000004
T15S R24E,2019,49.28
T15S R24E,2020,49.265
T15S R24E,2021,49.238749999999996
T15S R25E,2014,31.875000000000004
T15S R25E,2015,42.23
T15S R25E,2016,48.93000000000001
T15S R25E,2017,38.0825
T15S R25E,2018,37.6725
T15S R25E,2019,41.35
T15S R25E,2020,39.96666666666667
T15S R25E,2021,42.305
T16S R12E,2014,421.0
T16S R12E,2015,401.25
T16S R12E,2016,434.5
T16S R12E,2017,535.8
T16S R12E,2018,95.9
T16S R12E,2019,278.0
T16S R12E,2020,628.9
T16S R12E,2021,620.98
T16S R13E,2014,541.5
T16S R13E,2015,547.0
T16S R13E,2016,543.0
T16S R13E,2017,395.252
T16S R13E,2018,95.9
T16S R13E,2019,337.8666666666667
T16S R13E,2020,488.025
T16S R13E,2021,433.4766666666667
T16S R14E,2014,385.3636363636364
T16S R14E,2015,332.43333333333334
T16S R14E,2016,488.1111111111111
T16S R14E,2017,409.3671428571428
T16S R14E,2018,199.9
T16S R14E,2019,315.9263157894737
T16S R14E,2020,412.5
T16S R14E,2021,409.87399999999997
T16S R15E,2014,324.06060606060606
T16S R15E,2015,313.8875
T16S R15E,2016,422.20714285714286
T16S R15E,2017,360.32222222222225
T16S R15E,2018,143.425
T16S R15E,2019,255.13279999999997
T16S R15E,2020,288.05454545454546
T16S R15E,2021,385.767
T16S R16E,2014,214.996875
T16S R16E,2015,208.55555555555554
T16S R16E,2016,145.74
T16S R16E,2017,234.83333333333334
T16S R16E,2018,127.0
T16S R16E,2019,181.096
T16S R16E,2020,164.26666666666665
T16S R16E,2021,241.08125
T16S R17E,2014,195.15625
T16S R17E,2015,209.9
T16S R17E,2016,187.64999999999998
T16S R17E,2017,199.88888888888889
T16S R17E,2018,193.0
T16S R17E,2019,189.75294117647059
T16S R17E,2020,200.70000000000002
T16S R17E,2021,222.82636363636365
T16S R18E,2014,218.66315789473686
T16S R18E,2015,224.98000000000002
T16S R18E,2016,210.99375
T16S R18E,2017,217.50333333333336
T16S R18E,2018,197.74615384615385
T16S R18E,2019,214.5153846153846
T16S R18E,2020,222.74615384615385
T16S R18E,2021,233.505625
T16S R19E,2014,196.38888888888889
T16S R19E,2015,197.53333333333333
T16S R19E,2016,197.76666666666668
T16S R19E,2017,198.84285714285716
T16S R19E,2018,178.14444444444445
T16S R19E,2019,187.92307692307693
T16S R19E,2020,199.61333333333332
T16S R19E,2021,204.23428571428573
T16S R20E,2014,136.9875
T16S R20E,2015,135.81666666666666
T16S R20E,2016,156.1047619047619
T16S R20E,2017,148.03333333333333
T16S R20E,2018,140.45000000000002
T16S R20E,2019,141.95
T16S R20E,2020,157.82857142857142
T16S R20E,2021,153.8053846153846
T16S R21E,2014,92.06666666666666
T16S R21E,2015,98.26666666666667
T16S R21E,2016,110.85555555555555
T16S R21E,2017,110.32857142857142
T16S R21E,2018,137.68571428571428
T16S R21E,2019,98.08888888888889
T16S R21E,2020,107.68333333333334
T16S R21E,2021,112.06714285714285
T16S R22E,2014,61.89166666666667
T16S R22E,2015,72.71666666666667
T16S R22E,2016,81.71111111111111
T16S R22E,2017,80.39666666666666
T16S R22E,2018,99.29166666666667
T16S R22E,2019,52.345555555555556
T16S R22E,2020,54.12714285714286
T16S R22E,2021,58.598571428571425
T16S R23E,2014,66.465
T16S R23E,2015,70.176
T16S R23E,2016,76.02571428571427
T16S R23E,2017,76.87833333333333
T16S R23E,2018,70.9
T16S R23E,2019,66.942
T16S R23E,2020,62.873333333333335
T16S R23E,2021,68.416
T16S R24E,2014,63.386250000000004
T16S R24E,2015,87.40666666666668
T16S R24E,2016,83.09
T16S R24E,2017,79.3175
T16S R24E,2018,70.67166666666667
T16S R24E,2019,73.84
T16S R24E,2020,76.85142857142857
T16S R24E,2021,79.14
T16S R25E,2014,43.59375
T16S R25E,2015,61.870000000000005
T16S R25E,2016,69.61714285714285
T16S R25E,2017,57.784000000000006
T16S R25E,2018,53.32
T16S R25E,2019,56.55
T16S R25E,2020,58.022222222222226
T16S R25E,2021,63.315
T16S R26E,2014,33.6
T16S R26E,2015,48.5
T16S R26E,2016,52.975
T16S R26E,2017,58.9025
T16S R26E,2018,52.89666666666667
T16S R26E,2019,38.275
T16S R26E,2020,39.12
T16S R26E,2021,42.065
T17S R14E,2014,451.0
T17S R14E,2015,559.25
T17S R14E,2016,515.75
T17S R14E,2017,560.675
T17S R14E,2018,250.3
T17S R14E,2019,512.5525
T17S R14E,2020,409.43333333333334
T17S R14E,2021,475.18666666666667
T17S R15E,2014,434.625
T17S R15E,2015,485.44444444444446
T17S R15E,2016,482.07142857142856
T17S R15E,2017,456.6217391304348
T17S R15E,2018,157.85000000000002
T17S R15E,2019,371.90749999999997
T17S R15E,2020,373.75
T17S R15E,2021,396.58375
T17S R16E,2014,370.6
T17S R16E,2015,351.6666666666667
T17S R16E,2016,341.08000000000004
T17S R16E,2017,345.24545454545455
T17S R16E,2018,152.79999999999998
T17S R16E,2019,258.0935714285714
T17S R16E,2020,227.4
T17S R16E,2021,258.73355555555554
T17S R17E,2014,257.0882352941176
T17S R17E,2015,249.5125
T17S R17E,2016,251.2555555555556
T17S R17E,2017,219.42857142857142
T17S R17E,2018,177.0
T17S R17E,2019,204.48666666666668
T17S R17E,2020,198.0909090909091
T17S R17E,2021,239.07923076923075
T17S R18E,2014,207.296
T17S R18E,2015,237.52941176470588
T17S R18E,2016,209.27142857142857
T17S R18E,2017,209.70833333333334
T17S R18E,2018,216.4375
T17S R18E,2019,192.856
T17S R18E,2020,206.59285714285716
T17S R18E,2021,231.34166666666664
T17S R19E,2014,167.07500000000002
T17S R19E,2015,185.225
T17S R19E,2016,192.0388888888889
T17S R19E,2017,178.08454545454546
T17S R19E,2018,182.71818181818182
T17S R19E,2019,181.3353846153846
T17S R19E,2020,201.92666666666668
T17S R19E,2021,203.33352941176472
T17S R20E,2014,112.69473684210526
T17S R20E,2015,139.5
T17S R20E,2016,147.20000000000002
T17S R20E,2017,159.1209090909091
T17S R20E,2018,174.21666666666667
T17S R20E,2019,143.30588235294115
T17S R20E,2020,152.98499999999999
T17S R20E,2021,157.41695652173914
T17S R21E,2014,103.425
T17S R21E,2015,124.0
T17S R21E,2016,116.10999999999999
T17S R21E,2017,128.42000000000002
T17S R21E,2018,188.34285714285716
T17S R21E,2019,113.8125
T17S R21E,2020,114.32857142857142
T17S R21E,2021,117.97
T17S R22E,2014,91.22500000000001
T17S R22E,2015,96.105
T17S R22E,2016,109.335
T17S R22E,2017,101.53
T17S R22E,2018,145.92499999999998
T17S R22E,2019,67.56636363636363
T17S R22E,2020,75.6576923076923
T17S R22E,2021,84.59583333333333
T17S R23E,2014,101.81875
T17S R23E,2015,94.62
T17S R23E,2016,98.6123076923077
T17S R23E,2017,99.97222222222223
T17S R23E,2018,98.42875000000001
T17S R23E,2019,77.85818181818182
T17S R23E,2020,81.946
T17S R23E,2021,82.88333333333334
T17S R24E,2014,76.5
T17S R24E,2015,90.33571428571429
T17S R24E,2016,101.77857142857144
T17S R24E,2017,95.833
T17S R24E,2018,84.83250000000001
T17S R24E,2019,89.07777777777778
T17S R24E,2020,97.58444444444444
T17S R24E,2021,91.97
T17S R25E,2014,79.25625
T17S R25E,2015,91.92857142857143
T17S R25E,2016,91.35
T17S R25E,2017,90.55571428571429
T17S R25E,2018,69.3725
T17S R25E,2019,96.0375
T17S R25E,2020,92.81428571428572
T17S R25E,2021,106.94000000000001
T17S R26E,2014,47.12
T17S R26E,2015,49.3
T17S R26E,2016,49.8625
T17S R26E,2017,56.85799999999999
T17S R26E,2018,35.4725
T17S R26E,2019,46.510000000000005
T17S R26E,2020,47.9125
T17S R26E,2021,61.46
T17S R27E,2014,23.666666666666668
T17S R27E,2015,31.5
T17S R27E,2016,30.03333333333333
T17S R27E,2017,16.049999999999997
T17S R27E,2018,22.0
T17S R27E,2019,15.566666666666668
T17S R27E,2020,30.933333333333334
T17S R27E,2021,25.900000000000002
T18S R14E,2014,426.0
T18S R14E,2015,545.0
T18S R14E,2016,524.5
T18S R14E,2017,598.2
T18S R14E,2018,373.65
T18S R14E,2019,464.7
T18S R14E,2020,452.8
T18S R14E,2021,428.59
T18S R15E,2014,465.5
T18S R15E,2015,464.0
T18S R15E,2016,489.8
T18S R15E,2017,504.90000000000003
T18S R15E,2018,299.975
T18S R15E,2019,370.59999999999997
T18S R15E,2020,409.28
T18S R15E,2021,406.9325
T18S R16E,2014,389.25
T18S R16E,2015,339.0
T18S R16E,2016,437.2
T18S R16E,2017,365.8285714285715
T18S R16E,2018,253.3275
T18S R16E,2019,287.48999999999995
T18S R16E,2020,279.2
T18S R16E,2021,313.93885714285716
T18S R17E,2014,332.6066666666667
T18S R17E,2015,312.81081081081084
T18S R17E,2016,401.7142857142857
T18S R17E,2017,247.88888888888889
T18S R17E,2018,264.562
T18S R17E,2019,246.202
T18S R17E,2020,221.6375
T18S R17E,2021,304.36857142857144
T18S R18E,2014,256.0615384615385
T18S R18E,2015,279.8679245283019
T18S R18E,2016,322.6222222222222
T18S R18E,2017,288.75714285714287
T18S R18E,2018,241.26666666666665
T18S R18E,2019,211.300625
T18S R18E,2020,198.3375
T18S R18E,2021,294.28285714285715
T18S R19E,2014,186.15238095238095
T18S R19E,2015,210.82666666666668
T18S R19E,2016,209.75
T18S R19E,2017,234.62857142857143
T18S R19E,2018,181.7875
T18S R19E,2019,148.25
T18S R19E,2020,172.82454545454544
T18S R19E,2021,213.31166666666664
T18S R20E,2014,122.29194444444445
T18S R20E,2015,144.89625
T18S R20E,2016,103.09772727272728
T18S R20E,2017,164.01857142857142
T18S R20E,2018,147.16500000000002
T18S R20E,2019,127.21363636363635
T18S R20E,2020,129.0215
T18S R20E,2021,140.15263157894736
T18S R21E,2014,125.83227272727272
T18S R21E,2015,135.4355
T18S R21E,2016,105.14864864864865
T18S R21E,2017,143.14000000000001
T18S R21E,2018,148.275
T18S R21E,2019,139.49555555555557
T18S R21E,2020,110.1
T18S R21E,2021,121.30727272727272
T18S R22E,2014,123.64999999999999
T18S R22E,2015,142.125
T18S R22E,2016,139.64827586206897
T18S R22E,2017,132.85
T18S R22E,2018,153.96666666666667
T18S R22E,2019,128.89909090909092
T18S R22E,2020,124.0942857142857
T18S R22E,2021,135.73999999999998
T18S R23E,2014,113.42999999999999
T18S R23E,2015,140.1953333333333
T18S R23E,2016,127.824
T18S R23E,2017,120.95888888888891
T18S R23E,2018,115.25714285714287
T18S R23E,2019,117.93636363636364
T18S R23E,2020,117.7125
T18S R23E,2021,126.2
T18S R24E,2014,121.31904761904761
T18S R24E,2015,129.16666666666666
T18S R24E,2016,127.81428571428572
T18S R24E,2017,121.1
T18S R24E,2018,124.51666666666667
T18S R24E,2019,109.55555555555556
T18S R24E,2020,121.8125
T18S R24E,2021,122.13111111111112
T18S R25E,2014,99.67058823529412
T18S R25E,2015,113.44444444444444
T18S R25E,2016,116.0625
T18S R25E,2017,105.03846153846153
T18S R25E,2018,114.94666666666667
T18S R25E,2019,96.38461538461539
T18S R25E,2020,106.29230769230769
T18S R25E,2021,119.57272727272726
T18S R26E,2014,63.24117647058823
T18S R26E,2015,61.611111111111114
T18S R26E,2016,70.76923076923077
T18S R26E,2017,53.6875
T18S R26E,2018,46.8125
T18S R26E,2019,63.464285714285715
T18S R26E,2020,65.09
T18S R26E,2021,75.01
T18S R27E,2014,47.39166666666667
T18S R27E,2015,39.125
T18S R27E,2016,52.25714285714286
T18S R27E,2017,30.233333333333334
T18S R27E,2018,33.4
T18S R27E,2019,37.44285714285714
T18S R27E,2020,32.516666666666666
T18S R27E,2021,46.88333333333333
T19S R15E,2014,399.0
T19S R15E,2015,452.95
T19S R15E,2016,450.0
T19S R15E,2017,459.41999999999996
T19S R15E,2018,448.2
T19S R15E,2019,414.96000000000004
T19S R15E,2020,408.02816666666666
T19S R15E,2021,383.2366666666667
T19S R16E,2014,336.0
T19S R16E,2015,355.6470588235294
T19S R16E,2016,411.72727272727275
T19S R16E,2017,392.82
T19S R16E,2018,360.20799999999997
T19S R16E,2019,322.1471428571428
T19S R16E,2020,366.34225
T19S R16E,2021,376.96633333333335
T19S R17E,2014,343.25
T19S R17E,2015,315.24242424242425
T19S R17E,2016,429.3333333333333
T19S R17E,2017,332.33000000000004
T19S R17E,2018,350.705
T19S R17E,2019,288.27
T19S R17E,2020,269.4625
T19S R17E,2021,339.6288
T19S R18E,2014,318.88
T19S R18E,2015,310.90697674418607
T19S R18E,2016,413.8333333333333
T19S R18E,2017,298.65
T19S R18E,2018,290.82222222222225
T19S R18E,2019,254.4625
T19S R18E,2020,184.45714285714286
T19S R18E,2021,348.7825
T19S R19E,2014,247.2919090909091
T19S R19E,2015,269.24219999999997
T19S R19E,2016,288.5876923076923
T19S R19E,2017,286.6333333333333
T19S R19E,2018,250.86399999999998
T19S R19E,2019,218.69500000000002
T19S R19E,2020,186.177
T19S R19E,2021,232.619
T19S R20E,2014,189.71983333333333
T19S R20E,2015,176.43966666666665
T19S R20E,2016,97.51076923076923
T19S R20E,2017,182.01999999999998
T19S R20E,2018,200.04
T19S R20E,2019,140.84
T19S R20E,2020,179.34
T19S R20E,2021,204.25818181818184
T19S R21E,2014,174.57049999999998
T19S R21E,2015,141.9672222222222
T19S R21E,2016,126.9875
T19S R21E,2017,161.78
T19S R21E,2018,154.0875
T19S R21E,2019,148.0
T19S R21E,2020,155.9888888888889
T19S R21E,2021,190.1
T19S R22E,2014,148.94
T19S R22E,2015,137.33636363636364
T19S R22E,2016,157.2578947368421
T19S R22E,2017,154.875
T19S R22E,2018,139.68166666666664
T19S R22E,2019,135.3146153846154
T19S R22E,2020,143.186
T19S R22E,2021,151.58444444444444
T19S R23E,2014,133.37916666666666
T19S R23E,2015,140.82142857142858
T19S R23E,2016,145.4
T19S R23E,2017,145.2846153846154
